video_trending_country,trending_year,trending_month,video_title,video_category_id,channel_title,video_view_count,video_like_count,video_comment_count,video_duration,trending_appearances
Algeria,2026,1,Didine Canon 16 ft Livi - Jarida — جريدة,Music,Skyprods Officiel,1356187,35969,1746,PT5M11S,8
Algeria,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228389,13895,PT21M57S,2
Argentina,2024,10,Shakira - Soltera (Official Video),Music,shakiraVEVO,45562447,745287,41664,PT4M9S,19
Argentina,2024,11,"DUKI, Myke Towers - Nueva Era",Music,Duki,15077880,400384,10694,PT3M38S,25
Argentina,2024,12,TINI - el cielo (Official Video),Music,TiniVEVO,5820423,142958,8255,PT3M17S,25
Argentina,2025,1,Luck Ra || BZRP Music Sessions #61,Entertainment,Bizarrap,19423132,503166,30605,PT2M53S,30
Argentina,2025,2,ME ESCONDI 100 HORAS EN LA CASA DE MI NOVIA EN ROBLOX COMPLETO,Gaming,Chuy Mine,3984130,36520,1211,PT24M13S,24
Argentina,2025,3,Cris MJ - ÉLITE (Video Oficial),Music,Cris MJ,6117738,109784,7162,PT2M51S,25
Argentina,2025,4,"De La Rose, Omar Courtz - NUBES (Official Video)",Music,De La Rose,8266574,156490,3468,PT4M32S,22
Argentina,2025,5,"Flor Alvarez, Luck Ra, Q' Lokura - Tattoo Remix (Video Oficial)",Music,Flor Alvarez,3349501,34603,1239,PT2M37S,29
Argentina,2025,6,"Esau Ortíz, Luis R Conriquez, Oscar Maydon, Alemán feat. Victor Mendivil - Triple Lavada (Remix)",Music,Esau Ortiz,37914447,349042,7574,PT4M50S,29
Argentina,2025,7,I Built 5 SECRET Rooms In ONE COLOR!,People & Blogs,Stokes Twins,56540220,459670,10779,PT26M39S,22
Argentina,2025,8,"Stray Kids ""CEREMONY"" M/V",Music,JYP Entertainment,30676156,1238771,150030,PT2M52S,5
Argentina,2025,9,"Maria Becerra, TINI - HASTA QUE ME ENAMORO (Official Video) | SHANINA: PARTE III",Music,Maria Becerra,4042738,147176,8604,PT3M,6
Argentina,2025,10,"Ricky Martin, Carín León - A Medio Vivir (Official Video)",Music,RickyMartinVEVO,3885780,105144,4086,PT4M1S,5
Argentina,2025,11,DADDY YANKEE || BZRP Music Sessions #0/66,Entertainment,Bizarrap,29307423,2167905,107464,PT2M40S,6
Argentina,2025,12,J BALVIN || BZRP Music Sessions #62/66,Entertainment,Bizarrap,6394115,432821,32104,PT3M17S,5
Argentina,2026,1,"NO, MANZANA (REMIX) - Danilo Montana, Callejero Fino, Rei",Music,DANILO MONTANA,912524,20416,746,PT4M20S,5
Argentina,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228426,13897,PT21M57S,2
Australia,2024,10,ROSÉ & Bruno Mars - APT. (Official Music Video),Music,ROSÉ,214288887,7229287,338067,PT2M54S,13
Australia,2024,11,"$1 vs $500,000 Experiences!",Entertainment,MrBeast,91245515,3500516,43602,PT17M40S,13
Australia,2024,12,"Stray Kids ""Walkin On Water"" M/V",Music,JYP Entertainment,29968910,1097389,169156,PT2M52S,19
Australia,2025,1,Nintendo Switch 2 – First-look trailer,Gaming,Nintendo of America,20035117,1048968,104936,PT2M22S,16
Australia,2025,2,The Fantastic Four: First Steps | Official Teaser | Only in Theaters July 25,Entertainment,Marvel Entertainment,26963887,850005,59565,PT1M38S,19
Australia,2025,3,Hanumankind - Run It Up ( Prod. By Kalmi ) | (Official Music Video),Music,HanumankindVEVO,20491708,1498228,58740,PT3M14S,14
Australia,2025,4,"1,000,000 Villager MANHUNT",Gaming,Grox,31955393,711781,70947,PT30M11S,13
Australia,2025,5,Grand Theft Auto VI Trailer 2,Gaming,Rockstar Games,113487638,6005525,489561,PT2M47S,16
Australia,2025,6,Sabrina Carpenter - Manchild (Official Video),Music,SabrinaCarpenterVEVO,31392581,1006788,48312,PT3M57S,15
Australia,2025,7,World's Fastest Car Vs Cheetah!,Entertainment,MrBeast,109403848,2832659,39860,PT20M37S,13
Australia,2025,8,For A Reason (Official Video) Karan Aujla | Tania  | Ikky | Latest Punjabi Songs 2025,Music,Rehaan Records,35391905,436838,9612,PT3M9S,10
Australia,2025,9,I REALLY DO (MUSIC VIDEO) KARAN AUJLA| IKKY | Aveera | Latest Punjabi Songs 2025,Music,Karan Aujla,15133530,280885,8083,PT3M14S,9
Australia,2025,10,Taylor Swift - The Fate of Ophelia (Official Music Video),Music,Taylor Swift,57443630,1449315,65822,PT3M59S,11
Australia,2025,11,Midnight Call (Official Video) - Harkirat Sangha | Starboy X | Rupan Bal | Interstellar 2025,Music,Harkirat Sangha,6620089,212740,3199,PT2M43S,9
Australia,2025,12,"Shararat | Dhurandhar | Ranveer, Aditya Dhar, Shashwat, Jasmine, Madhubanti, Ayesha, Krystle",Music,Saregama Music,38029184,335148,7255,PT3M49S,10
Australia,2026,1,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,36930299,1109403,50547,PT3M33S,10
Australia,2026,2,"Dil Lagana Mana Tha (Official MV) Krish & Kishore Mondal | Kunaal V, Devv S | Sanam Johar Ashi Singh",Music,RDC Melodies,22216664,692327,30720,PT3M26S,2
Austria,2024,10,"kc rebell - daddy is back (prod. by geenaro, ghana beats)",Music,KC Rebell,1336179,38912,6593,PT2M43S,14
Austria,2024,11,G-DRAGON - POWER (Official Video),People & Blogs,OfficialGDRAGON,26400373,1062585,85715,PT2M47S,16
Austria,2024,12,Wer LAUT ist VERLIERT! mit @Trymacs @marc.gebauer @montanablack & vielen mehr!,Entertainment,unsympathischTV,1303020,82040,1205,PT13M19S,22
Austria,2025,1,Welcome to Noxus - Bite Marks (ft. TEYA) | 2025 Season 1 Cinematic - League of Legends,Gaming,League of Legends,171273952,1368496,34529,PT5M4S,16
Austria,2025,2,Lady Gaga - Abracadabra (Official Music Video),Music,LadyGagaVEVO,56733205,2176223,140448,PT4M30S,20
Austria,2025,3,LISA - FUTW (Vixi Solo Version) (Official Music Video),Music,LLOUD Official,24571246,1455517,87586,PT3M48S,15
Austria,2025,4,"Nimo x Amo - AYE (prod. by Chryziz, Rkaz)",Music,MOONBOYS ENTERTAINMENT,1692139,25003,699,PT3M3S,17
Austria,2025,5,Influencer ohne Inhalt - Warum heutzutage jeder fame wird,Entertainment,Sashka,986407,55961,2399,PT15M46S,15
Austria,2025,6,ATEEZ(에이티즈) - 'Lemon Drop' Official MV,Music,KQ ENTERTAINMENT,25435080,428661,43301,PT3M43S,18
Austria,2025,7,RAF Camora x Apache 207 - JUPITER,Music,RAF Camora,1562073,37799,2480,PT2M47S,16
Austria,2025,8,Ed Sheeran - A Little More (Official Music Video),Music,Ed Sheeran,13390066,231872,10912,PT4M37S,25
Austria,2025,9,POIZI - PERDE (Official Video),Music,Poizi,13930750,177528,10163,PT3M42S,19
Austria,2025,10,MERO - DUR GITME [Official Video],Music,MERO,2330730,39504,1522,PT2M43S,11
Austria,2025,11,NF - FEAR,Music,NFVEVO,6364313,297490,18851,PT4M31S,13
Austria,2025,12,Nassif Zeytoun & @abuwardmusic - Kazdoura [Official Video] (2025) / ناصيف زيتون و أبو ورد - كزدورة,Music,Nassif Zeytoun,21576828,145469,9452,PT3M23S,15
Austria,2026,1,Papaoutai (Afro Soul),Music,mikeeysmind - Topic,8685187,213899,2946,PT4M40S,11
Austria,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228407,13896,PT21M57S,2
Azerbaijan,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184296773,3463526,7170,PT19S,19
Azerbaijan,2024,11,Gedib Mamana Deme - Memışcan (Yeni 2024),Music,Zamir Zabitoglu,5096316,21063,2137,PT3M13S,29
Azerbaijan,2024,12,Miro - Sonu Var (Prod. by SarkhanBeats),Music,Re Play,3230729,34120,2676,PT3M39S,27
Azerbaijan,2025,1,The clever angel saw through the clown's scheme at a glance#angel#clown,People & Blogs,超人夫妇,158274231,4786018,7696,PT22S,26
Azerbaijan,2025,2,Vefa Serifova - Gule Gule 2025 (Yeni Klip) 4K,Music,Vefa Serifova,6940280,37847,5473,PT3M4S,26
Azerbaijan,2025,3,Seymur Memmedov - Sende Gedirsen 2025 (Yeni Klip) 4K,Music,Seymur Məmmədov,3109739,23264,1567,PT3M35S,28
Azerbaijan,2025,4,Yalı Çapkını 101. Bölüm (FİNAL),Entertainment,Yalı Çapkını,7395731,121495,20375,PT2H7M1S,25
Azerbaijan,2025,5,Vefa Serifova - Usaq Olaydim 2025 (Yeni Klip) 4K,Music,Vefa Serifova,1810636,17981,2030,PT3M,28
Azerbaijan,2025,6,Vefa Serifova - Ceyran 2025 (Yeni Klip),Music,Vefa Serifova,3867135,23024,1966,PT3M31S,30
Azerbaijan,2025,7,Benden Sonra (Akustik) - Zeynep Bastık & Rıza Tamer,Music,Zeynep Bastık,34456757,265969,6100,PT3M38S,30
Azerbaijan,2025,8,Tefo & Seko Ft. Serdar Ortaç - Heyecan (Official Video),Music,Poll Production,8157284,42880,2301,PT2M50S,31
Azerbaijan,2025,9,Günel Zeynalova & Ayaz Babayev - Sebr Ele,Music,GüNEL  ZEYNALOVA,509457,5176,335,PT2M21S,30
Azerbaijan,2025,10,Ulviyye Namazova & Gulka Elekberli - Neyleyim Men (Yeni duet 2025),Music,Ulviyye Namazova Official,791071,4161,230,PT3M31S,30
Azerbaijan,2025,11,Keşkelerle Süslenen Sonbaharlar / Elvedayla Süslenmiş Bir Yarının Dünündeyim - Mesth & Sonnur,Music,Cinan Müzik,3655291,41725,2126,PT4M50S,30
Azerbaijan,2025,12,BLOK3 - KUSURA BAKMA (Official Music Video),Music,Blok3,63238193,570352,38084,PT2M54S,31
Azerbaijan,2026,1,Mehran Şeyxi - Alacam Men Seni 2026 (Official Music Video),Music,Ulduz Muzik,2080183,13704,571,PT2M45S,31
Azerbaijan,2026,2,Glowbert needs a friend! (Brawl Stars Animation),Gaming,Brawl Stars,10968142,146480,6328,PT1M48S,2
Bahrain,2024,10,"100 Identical Twins Fight For $250,000",Entertainment,MrBeast,103307541,2841734,26176,PT35M40S,19
Bahrain,2024,11,진 (Jin) 'I'll Be There' Official MV,Music,HYBE LABELS,23115145,1889854,236822,PT3M15S,30
Bahrain,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818423,105232,PT22M45S,31
Bahrain,2025,1,الجيم | الدحيح,People & Blogs,New Media Academy Life,3023263,131037,3657,PT26M33S,31
Bahrain,2025,2,Every Minute One Person Is Eliminated,Entertainment,MrBeast,93030868,2568558,69544,PT34M46S,28
Bahrain,2025,3,"SIKANDAR Official Film Teaser - Salman Khan, Rashmika | Sajid Nadiadwala | A.R. Murugadoss | EID2025",Entertainment,NadiadwalaGrandson,38298948,686903,58173,PT1M21S,31
Bahrain,2025,4,إعلان زين العيد 2025 - أهلا بالعيد,Entertainment,Zain,21219398,97730,9119,PT1M28S,29
Bahrain,2025,5,"Would You Risk Drowning for $500,000?",Entertainment,MrBeast,132891751,2711391,41088,PT25M46S,31
Bahrain,2025,6,حفلة الخطوبة ❤️,Entertainment,Noor Stars,5951900,296282,20839,PT25M49S,30
Bahrain,2025,7,At Peace (Official Video) Karan Aujla | Latest Punjabi Songs 2025,Music,Rehaan Records,41397153,452406,24494,PT2M53S,31
Bahrain,2025,8,MF GABHRU! (Official Video) KARAN AUJLA | IKKY | Latest Punjabi Songs 2025,Music,Karan Aujla,52544216,583948,28677,PT3M31S,31
Bahrain,2025,9,Al Shami - Bethoon [Official Music Video] (2025) / الشامي - بتهون,Music,Al Shami - الشامي,23434241,382052,96862,PT4M9S,30
Bahrain,2025,10,"Thamma Official Trailer | Ayushmann, Rashmika, Paresh, Nawazuddin | In Cinemas This Diwali- 21st Oct",Entertainment,Maddock Films,69457363,686231,44008,PT2M54S,30
Bahrain,2025,11,Stranger Things 5 | Official Trailer | Netflix,Entertainment,Netflix,21383077,706223,35579,PT2M55S,30
Bahrain,2025,12,BAROTA (MUSIC VIDEO) SIDHU MOOSE WALA | THE KIDD | LATEST PUNJABI SONGS 2025,Music,Sidhu Moose Wala,59726748,2596123,6303592,PT5M19S,31
Bahrain,2026,1,Bessan Ismail - Najma (Official Music Video) | بيسان اسماعيل - نجمة,Music,Bessan Ismail Music,39357307,464777,88002,PT2M56S,31
Bahrain,2026,2,Jana Nayagan - Official Trailer | Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh | KVN,Film & Animation,KVN PRODUCTIONS,38847059,1489715,106108,PT2M52S,2
Bangladesh,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184296773,3463534,7170,PT19S,19
Bangladesh,2024,11,চিটারের উপর বাটপারি #comedy #chikonali #comedyshorts #funny #fun #shortsyoutube #entertainment,Comedy,CA Comedy TV,21243344,391449,585,PT30S,30
Bangladesh,2024,12,10 million❤️🙏,Entertainment,Ravi sagar88,26958946,484915,964,PT14S,29
Bangladesh,2025,1,Sweet Family | Full Natok | Musfiq R Farhan | Orchita Sporshia | Bangla Natok 2025,Entertainment,Sultan Entertainment,12595590,169436,7601,PT53M2S,30
Bangladesh,2025,2,Don’t try this trick with a Squid Game Soldier 😉 #squidgame,Entertainment,Andrey Grechka,193857266,3555150,4764,PT15S,26
Bangladesh,2025,3,বাবাকে বাঁচাতে চাবি চেয়ে পায়নি মেয়ে! #shorts,People & Blogs,Channel i Entertainment,12268252,354535,2428,PT23S,29
Bangladesh,2025,4,Tomader Golpo | YouTube Film | Farhan Ahmed Jovan | Tanjim Saiara Totini | M M Kamal Raz | Eid 2025,Film & Animation,CINEMAWALA,17352146,317656,41768,PT1H32M10S,29
Bangladesh,2025,5,wow,Comedy,dednahype,111602792,1311870,1412,PT16S,28
Bangladesh,2025,6,Sigma Kid Love #funny #sigma,Entertainment,CRAZY GREAPA,121458001,2400113,7954,PT51S,30
Bangladesh,2025,7,Who was faster? 😳😱 @isabellaafro,Comedy,Jaymondy,194847445,3882655,10634,PT17S,22
Bangladesh,2025,8,MOYNA - First Love Bird Anthem | Konal X Niloy | Bubly | Zibon | Akassh Sen | Asif Iqbal | Angshu,Music,Gaanchill Music,3499870,44420,3713,PT5M13S,28
Bangladesh,2025,9,Bouma Bole Movie Movie Song | BonG Media Ujjal | বৌমা বলে মুভি মুভি | Durga Pujo Song 2025,Music,Ujjal Film,6228385,123203,4604,PT3M42S,26
Bangladesh,2025,10,JISOO X ZAYN - EYES CLOSED (OFFICIAL MV),Music,JISOO,59483239,2303157,170256,PT3M12S,21
Bangladesh,2025,11,Hayre 12 Mash | হায়রে 12 মাস | Ria Sarkar | Omi | Ruhul | Shiba Sanu | Dance Song | Indian Music,Music,Bangla Music 007,15053649,162402,6934,PT3M34S,30
Bangladesh,2025,12,Mon Golbe Na |Jemon Siberiar Tushar pate| Tasnia Farin | Imran Mahmudul | Official Music Video 2025,Music,IMRAN MAHMUDUL,3093575,27512,8256,PT4M20S,27
Bangladesh,2026,1,Keno Piriti Shikhailare Bondhu,Music,JERIFA AKTER - Topic,2058254,7630,0,PT5M39S,25
Bangladesh,2026,2,"Dil Lagana Mana Tha (Official MV) Krish & Kishore Mondal | Kunaal V, Devv S | Sanam Johar Ashi Singh",Music,RDC Melodies,22216664,692321,30720,PT3M26S,2
Belarus,2024,10,🕊️Valera🕊️,Music,DO$HIK,16996904,526962,2960,PT34S,19
Belarus,2024,11,Каха и лужа  #непосредственнокаха,Comedy,К-Media,59258752,1123940,13678,PT15S,29
Belarus,2024,12,Правильный подход к детям,Comedy,Beatrise,12512843,550524,3341,PT18S,28
Belarus,2025,1,Ловлю рыбку!🥰 #симбочка #симба #рыбалка,Film & Animation,Симбочка Пимпочка,9013781,275361,4706,PT18S,30
Belarus,2025,2,Tilt 'n' Shout #boardgames #настольныеигры #games #игры #настолки #настольные_игры,Entertainment,Двое играют | Наташа и Вова,17082099,373711,3072,PT24S,28
Belarus,2025,3,Самый ДИКИЙ боец ММА на планете бросил вызов скромному РУССКОМУ #shorts,Sports,BalcevMMA_BOXING,8738722,188828,2431,PT1M,26
Belarus,2025,4,Она сделает ваш день 🔥,People & Blogs,Тройняшки - Крупняшки,15114367,273534,841,PT17S,28
Belarus,2025,5,золотой ребенок 😂😂😂 #пранк #семейныйюмор,People & Blogs,HAHALIVARS,9281118,194148,1365,PT45S,26
Belarus,2025,6,Установил рекорд лиги за САМЫЙ БЫСТРЫЙ НОКАУТ и УБЕЖАЛ с октагона🤣🤣🤣 #shorts,Sports,BalcevMMA_BOXING,20023530,463357,2831,PT1M13S,29
Belarus,2025,7,INSTASAMKA x MONEYKEN x Александр Волков | ЧТО БЫЛО ДАЛЬШЕ?,Comedy,Что было дальше?,11699372,123303,20981,PT1H57M2S,22
Belarus,2025,8,"3-ий Январь, IL’GIZ - Дорога дальняя (Официальная премьера трека)",Music,3-ий Январь Official,878449,6017,169,PT2M44S,31
Belarus,2025,9,Школьный Фонк (Премьера клипа) Марьяна Локель,Entertainment,Maryana Lokel,5191313,45729,7610,PT2M2S,30
Belarus,2025,10,Лолита - 90-е | Премьера клипа,Music,Лолита Милявская,2576861,29426,2698,PT5M9S,26
Belarus,2025,11,"Jakone, Kiliana - Жиганская",Music,GOLDEN SOUND,8497316,59963,785,PT2M9S,28
Belarus,2025,12,"Jakone, Kiliana - Жиганская (official video)",Music,GOLDEN SOUND,9004227,53680,881,PT2M28S,31
Belarus,2026,1,🎄 Как на Новый год в селе девочки гуляли | Techno-90s Style | Музыка: DJ Semyonich 🎄,Music,SveLMusiC,608851,4603,336,PT4M58S,23
Belarus,2026,2,Glowbert needs a friend! (Brawl Stars Animation),Gaming,Brawl Stars,10968142,146480,6328,PT1M48S,2
Belgium,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184296773,3463561,7170,PT19S,19
Belgium,2024,11,Players vs Pitch 🤯,Sports,LE FOOT EN VIDÉO,139480250,2659785,970,PT26S,27
Belgium,2024,12,Magic trick REVEALED… 👀😱🤣 | Triple Charm #Shorts,Music,Triple Charm,142376956,3482863,7514,PT18S,29
Belgium,2025,1,The clever angel saw through the clown's scheme at a glance#angel#clown,People & Blogs,超人夫妇,158274231,4786025,7696,PT22S,25
Belgium,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82173691,,6057,PT31S,27
Belgium,2025,3,Trying to keep a clean house with a toddler.,Comedy,Daniel LaBelle,136543802,2533587,5763,PT45S,27
Belgium,2025,4,Prepared father anticipates baby’s next move,People & Blogs,Daily Mail Cute,55113841,2638615,8097,PT19S,24
Belgium,2025,5,CRAZIEST IMPOSSIBLE SHOT YET 🤯🏒 @AlwaysHockey,Sports,Dude Perfect,114867493,4863902,3519,PT44S,30
Belgium,2025,6,DAMSO - Impardonnable (Clip Officiel),Music,le rappeur damso,6224207,109623,4935,PT3M9S,29
Belgium,2025,7,Who was faster? 😳😱 @isabellaafro,Comedy,Jaymondy,194847445,3882657,10634,PT17S,22
Belgium,2025,8,GRADUR feat. L2B - CONGOLAISE (Projet KONGO🇨🇩🇨🇬),Music,Gradur,2527083,37983,1700,PT3M27S,26
Belgium,2025,9,Paul Kalkbrenner x Stromae - QUE CE SOIT CLAIR (Official Video),Music,Paul Kalkbrenner,1864566,37215,1656,PT2M55S,30
Belgium,2025,10,"RK, Ninho - Sale état (Clip Officiel)",Music,RK OFFICIEL,5249495,71825,1682,PT3M23S,29
Belgium,2025,11,RnBoi - MON BÉBÉ (Clip Officiel),Music,RnBoiVEVO,14857454,146678,2357,PT2M11S,29
Belgium,2025,12,BLOK3 - KUSURA BAKMA (Official Music Video),Music,Blok3,63238193,570356,38084,PT2M54S,31
Belgium,2026,1,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,55692144,1301002,57742,PT3M33S,23
Belgium,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317126,58601,PT3M33S,2
Bolivia,2024,10,I Built a SECRET Lamborghini Dealership!,People & Blogs,Stokes Twins,33303055,392883,12110,PT33M2S,19
Bolivia,2024,11,G-DRAGON - POWER (Official Video),People & Blogs,OfficialGDRAGON,38184401,1147623,89648,PT2M47S,30
Bolivia,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818431,105232,PT22M45S,31
Bolivia,2025,1,Luck Ra || BZRP Music Sessions #61,Entertainment,Bizarrap,19771270,505276,30707,PT2M53S,31
Bolivia,2025,2,Every Minute One Person Is Eliminated,Entertainment,MrBeast,93030869,2568561,69544,PT34M46S,28
Bolivia,2025,3,AMONG US EN 3D??? FLIPO,Gaming,Auron,4044103,191398,2502,PT34M39S,31
Bolivia,2025,4,Fui a restaurantes de 1 estrella.,Entertainment,GONZOK,7203317,110369,4708,PT51M44S,29
Bolivia,2025,5,"Would You Risk Drowning for $500,000?",Entertainment,MrBeast,132891751,2711393,41088,PT25M46S,31
Bolivia,2025,6,Miley Cyrus - Easy Lover (Official Video),Music,MileyCyrusVEVO,12448561,239544,12719,PT3M8S,30
Bolivia,2025,7,"Lose 100 LBs, Win $250,000!",Entertainment,MrBeast,174456292,5993563,99655,PT36M50S,22
Bolivia,2025,8,ANUEL AA ❌ BLESSD | PORTATE BONITO,Music,Anuel AA,14605970,364947,13538,PT3M33S,9
Bolivia,2025,9,CORONA FT LU DE LA TOWER  - ENTRE NOSOTROS,People & Blogs,CORONA,344852,12595,611,PT4M23S,11
Bolivia,2025,10,Casper Magico  ❌ Anuel AA - La Bebesita (Visualizer),Music,Casper Magico,4639010,162871,8304,PT2M58S,9
Bolivia,2025,11,DADDY YANKEE || BZRP Music Sessions #0/66,Entertainment,Bizarrap,37439353,2284694,111410,PT2M40S,10
Bolivia,2025,12,Cazzu - Otro Como Tú (Official Video),Music,CAZZU,4320353,206845,21957,PT3M35S,10
Bolivia,2026,1,Marc Seguí - Tiroteo Remix ft. Rauw Alejandro y Pol Granch (Letra),Music,Keller Lyrics,1603469,2573,30,PT5M22S,10
Bolivia,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228426,13897,PT21M57S,2
Bosnia and Herzegovina,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184296773,3463536,7170,PT19S,19
Bosnia and Herzegovina,2024,11,DADO POLUMENTA X PEDJA MEDENICA - ESMA (OFFICIAL VIDEO),Entertainment,IDJVideos.TV,1568693,13045,455,PT4M27S,30
Bosnia and Herzegovina,2024,12,Crni Cerak - CC #4 (Official Video),Music,Crni Cerak TV,2396009,28678,871,PT2M59S,31
Bosnia and Herzegovina,2025,1,DESINGERICA - MRKAVACC (OFFICIAL VIDEO),People & Blogs,Desingerica,1989942,28296,1331,PT2M13S,30
Bosnia and Herzegovina,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432219,,6064,PT31S,28
Bosnia and Herzegovina,2025,3,Dino Merlin - Briga (Official Video),Music,Dino Merlin,1833538,19964,1196,PT3M51S,31
Bosnia and Herzegovina,2025,4,RASTA - TAJLAND (OFFICIAL VIDEO),Music,Balkaton Gang,9867880,48030,810,PT2M53S,29
Bosnia and Herzegovina,2025,5,Jala Brat & Buba Corelli & Gims - Don Diego (RMX),Music,IMPERIA,4634172,39853,1193,PT2M9S,31
Bosnia and Herzegovina,2025,6,SAJFER X CORONA - OCOLOCO (Anima Part II),Entertainment,KODEKS,2928961,12086,2064,PT2M12S,30
Bosnia and Herzegovina,2025,7,Teodora - 101 ZMIJA feat. Jala Brat (Official Video),Music,SevenSky,6201041,34529,1197,PT3M6S,30
Bosnia and Herzegovina,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Bosnia and Herzegovina,2025,9,JUJUTSU KAISEN Season 3 | Official Teaser | Crunchyroll,Film & Animation,Crunchyroll,11808980,623282,22290,PT1M56S,30
Bosnia and Herzegovina,2025,10,Smoke Mardeljano - HARDCORE (Official video),Music,SMOKEMARDELJANOTV,366339,10728,666,PT4M14S,28
Bosnia and Herzegovina,2025,11,Stranger Things 5 | Official Trailer | Netflix,Entertainment,Netflix,21383077,706223,35579,PT2M55S,30
Bosnia and Herzegovina,2025,12,POPOVSKA - SMAK SVETA (Official Video) Prod. by Jhinsen,Music,Generacija Zed,522336,7870,425,PT2M15S,31
Bosnia and Herzegovina,2026,1,1000 Players Simulate Civilization: Boys vs Girls,Gaming,MrBeast Gaming,28547877,762449,45661,PT52M36S,31
